Word,Frequency,Probability
regards,16,0.0007518443682157794
regiment,2,9.398054602697242e-05
region,2,9.398054602697242e-05
registered,2,9.398054602697242e-05
regress,1,4.699027301348621e-05
regulating,1,4.699027301348621e-05
reign,3,0.00014097081904045864
reject,6,0.0002819416380809173
rejected,4,0.00018796109205394484
rejecting,4,0.00018796109205394484
rejection,1,4.699027301348621e-05
relate,1,4.699027301348621e-05
related,5,0.00023495136506743105
relates,6,0.0002819416380809173
relation,92,0.004323105117240731
relational,1,4.699027301348621e-05
relationin,1,4.699027301348621e-05
relations,46,0.0021615525586203654
relative,4,0.00018796109205394484
relatively,3,0.00014097081904045864
release,1,4.699027301348621e-05
relevant,2,9.398054602697242e-05
reliable,1,4.699027301348621e-05
religion,1,4.699027301348621e-05
religious,2,9.398054602697242e-05
remain,12,0.0005638832761618346
remaining,3,0.00014097081904045864
remains,9,0.00042291245712137586
remarkably,1,4.699027301348621e-05
remarks,1,4.699027301348621e-05
remedies,1,4.699027301348621e-05
remember,3,0.00014097081904045864
remembered,9,0.00042291245712137586
remembering,2,9.398054602697242e-05
remote,1,4.699027301348621e-05
remoter,1,4.699027301348621e-05
removal,1,4.699027301348621e-05
remove,2,9.398054602697242e-05
removed,4,0.00018796109205394484
removes,1,4.699027301348621e-05
renamed,1,4.699027301348621e-05
render,2,9.398054602697242e-05
rendered,3,0.00014097081904045864
renders,2,9.398054602697242e-05
renounce,1,4.699027301348621e-05
repeat,1,4.699027301348621e-05
repeated,2,9.398054602697242e-05
repeatedly,1,4.699027301348621e-05
repetition,1,4.699027301348621e-05
repetitions,2,9.398054602697242e-05
replace,3,0.00014097081904045864
replaced,1,4.699027301348621e-05
replacement,5,0.00023495136506743105
reported,1,4.699027301348621e-05
reports,1,4.699027301348621e-05
represent,1,4.699027301348621e-05
representations,1,4.699027301348621e-05
representative,1,4.699027301348621e-05
represented,6,0.0002819416380809173
representing,1,4.699027301348621e-05
represents,2,9.398054602697242e-05
republic,1,4.699027301348621e-05
request,1,4.699027301348621e-05
require,6,0.0002819416380809173
required,11,0.0005168930031483483
requirements,4,0.00018796109205394484
requires,5,0.00023495136506743105
requiring,2,9.398054602697242e-05
requisites,3,0.00014097081904045864
research,2,9.398054602697242e-05
resemblance,11,0.0005168930031483483
resemblances,1,4.699027301348621e-05
resemble,6,0.0002819416380809173
residue,1,4.699027301348621e-05
resists,2,9.398054602697242e-05
respect,4,0.00018796109205394484
respectively,2,9.398054602697242e-05
rest,6,0.0002819416380809173
restate,1,4.699027301348621e-05
restated,2,9.398054602697242e-05
resting,1,4.699027301348621e-05
restricted,1,4.699027301348621e-05
restrictions,2,9.398054602697242e-05
rests,4,0.00018796109205394484
result,19,0.000892815187256238
resulting,2,9.398054602697242e-05
results,11,0.0005168930031483483
retain,1,4.699027301348621e-05
retained,1,4.699027301348621e-05
retains,2,9.398054602697242e-05
retort,1,4.699027301348621e-05
return,8,0.0003759221841078897
returning,1,4.699027301348621e-05
returns,1,4.699027301348621e-05
reuse,2,9.398054602697242e-05
reveal,4,0.00018796109205394484
revealed,1,4.699027301348621e-05
revenue,1,4.699027301348621e-05
reversed,1,4.699027301348621e-05
revert,1,4.699027301348621e-05
review,1,4.699027301348621e-05
revolution,1,4.699027301348621e-05
right,14,0.0006578638221888069
rightly,3,0.00014097081904045864
rigid,1,4.699027301348621e-05
rise,10,0.0004699027301348621
risen,2,9.398054602697242e-05
rises,2,9.398054602697242e-05
risk,3,0.00014097081904045864
rival,1,4.699027301348621e-05
road,5,0.00023495136506743105
rob,1,4.699027301348621e-05
robbing,1,4.699027301348621e-05
robinson,6,0.0002819416380809173
roman,1,4.699027301348621e-05
roof,1,4.699027301348621e-05
room,15,0.0007048540952022931
rooted,1,4.699027301348621e-05
rose,4,0.00018796109205394484
rotate,1,4.699027301348621e-05
rotating,1,4.699027301348621e-05
rotation,2,9.398054602697242e-05
roughly,2,9.398054602697242e-05
roughnesses,2,9.398054602697242e-05
round,6,0.0002819416380809173
roundabout,1,4.699027301348621e-05
rounded,1,4.699027301348621e-05
rouse,1,4.699027301348621e-05
roused,1,4.699027301348621e-05
royalties,3,0.00014097081904045864
royalty,3,0.00014097081904045864
rudimentary,2,9.398054602697242e-05
ruins,2,9.398054602697242e-05
rule,4,0.00018796109205394484
rules,3,0.00014097081904045864
runs,1,4.699027301348621e-05
russell,3,0.00014097081904045864
said,29,0.0013627179173911
sake,4,0.00018796109205394484
salt,1,4.699027301348621e-05
samples,1,4.699027301348621e-05
satisfaction,1,4.699027301348621e-05
satisfactory,2,9.398054602697242e-05
satisfy,2,9.398054602697242e-05
satisfying,1,4.699027301348621e-05
save,1,4.699027301348621e-05
savoir,1,4.699027301348621e-05
saw,12,0.0005638832761618346
say,60,0.0028194163808091723
saying,3,0.00014097081904045864
says,12,0.0005638832761618346
scaffold,1,4.699027301348621e-05
scarcely,6,0.0002819416380809173
sceptic,1,4.699027301348621e-05
sceptical,1,4.699027301348621e-05
scepticism,4,0.00018796109205394484
sceptics,1,4.699027301348621e-05
schoolmen,1,4.699027301348621e-05
schools,2,9.398054602697242e-05
science,31,0.0014566984634180726
sciences,5,0.00023495136506743105
scientific,8,0.0003759221841078897
scope,8,0.0003759221841078897
scrutiny,3,0.00014097081904045864
sea,1,4.699027301348621e-05
search,4,0.00018796109205394484
searches,1,4.699027301348621e-05
second,14,0.0006578638221888069
secondly,2,9.398054602697242e-05
section,7,0.00032893191109440345
sections,1,4.699027301348621e-05
secure,3,0.00014097081904045864
secures,1,4.699027301348621e-05
see,98,0.004605046755321649
seeing,23,0.0010807762793101827
seek,6,0.0002819416380809173
seeks,2,9.398054602697242e-05
seem,43,0.002020581739579907
seemed,6,0.0002819416380809173
seems,44,0.002067572012593393
seen,28,0.0013157276443776138
sees,10,0.0004699027301348621
seldom,1,4.699027301348621e-05
self,16,0.0007518443682157794
selfacquaintedwithsensedatum,1,4.699027301348621e-05
selfassertion,3,0.00014097081904045864
selfconsciousness,3,0.00014097081904045864
selfcontradictory,4,0.00018796109205394484
selfevidence,31,0.0014566984634180726
selfevident,24,0.001127766552323669
selfinterest,1,4.699027301348621e-05
selfsubsistent,1,4.699027301348621e-05
selves,2,9.398054602697242e-05
send,1,4.699027301348621e-05
sending,1,4.699027301348621e-05
sensation,18,0.0008458249142427517
sensations,20,0.0009398054602697242
sensationthe,1,4.699027301348621e-05
sense,94,0.004417085663267703
sensedata,116,0.0054508716695644
sensedatabrown,1,4.699027301348621e-05
sensedatacolour,1,4.699027301348621e-05
sensedatafor,1,4.699027301348621e-05
sensedatawhich,1,4.699027301348621e-05
sensedatum,17,0.0007988346412292655
senseorgans,2,9.398054602697242e-05
senses,22,0.0010337860062966965
sensethoughts,1,4.699027301348621e-05
sensible,2,9.398054602697242e-05
sent,1,4.699027301348621e-05
sentence,8,0.0003759221841078897
separate,6,0.0002819416380809173
separated,1,4.699027301348621e-05
sequel,1,4.699027301348621e-05
series,2,9.398054602697242e-05
serious,1,4.699027301348621e-05
serve,1,4.699027301348621e-05
service,2,9.398054602697242e-05
set,14,0.0006578638221888069
sets,1,4.699027301348621e-05
setting,2,9.398054602697242e-05
seven,1,4.699027301348621e-05
seventeenth,1,4.699027301348621e-05
several,9,0.00042291245712137586
severally,2,9.398054602697242e-05
severe,1,4.699027301348621e-05
shade,5,0.00023495136506743105
shades,5,0.00023495136506743105
shadow,1,4.699027301348621e-05
shall,67,0.003148348291903576
shape,24,0.001127766552323669
shapes,5,0.00023495136506743105
share,5,0.00023495136506743105
shared,2,9.398054602697242e-05
shares,2,9.398054602697242e-05
sharing,1,4.699027301348621e-05
sharp,1,4.699027301348621e-05
sheets,1,4.699027301348621e-05
shining,3,0.00014097081904045864
shiny,1,4.699027301348621e-05
shock,1,4.699027301348621e-05
short,1,4.699027301348621e-05
shortly,1,4.699027301348621e-05
show,15,0.0007048540952022931
showed,1,4.699027301348621e-05
showing,6,0.0002819416380809173
shown,8,0.0003759221841078897
shows,3,0.00014097081904045864
shut,5,0.00023495136506743105
side,3,0.00014097081904045864
sides,2,9.398054602697242e-05
sight,16,0.0007518443682157794
sign,4,0.00018796109205394484
significantly,1,4.699027301348621e-05
signs,8,0.0003759221841078897
similar,17,0.0007988346412292655
similarity,3,0.00014097081904045864
similarly,9,0.00042291245712137586
simple,6,0.0002819416380809173
simpler,3,0.00014097081904045864
simplicity,2,9.398054602697242e-05
simplify,1,4.699027301348621e-05
simply,6,0.0002819416380809173
simultaneous,2,9.398054602697242e-05
simultaneously,5,0.00023495136506743105
since,42,0.0019735914665664207
single,17,0.0007988346412292655
singled,2,9.398054602697242e-05
singular,2,9.398054602697242e-05
sir,1,4.699027301348621e-05
sitting,4,0.00018796109205394484
situated,1,4.699027301348621e-05
skeleton,1,4.699027301348621e-05
sleeping,1,4.699027301348621e-05
slight,4,0.00018796109205394484
slightest,4,0.00018796109205394484
slightly,4,0.00018796109205394484
slowly,1,4.699027301348621e-05
small,7,0.00032893191109440345
smallest,1,4.699027301348621e-05
smell,2,9.398054602697242e-05
smelling,1,4.699027301348621e-05
smells,1,4.699027301348621e-05
smith,6,0.0002819416380809173
smooth,2,9.398054602697242e-05
smoothness,3,0.00014097081904045864
soandso,19,0.000892815187256238
sober,1,4.699027301348621e-05
society,1,4.699027301348621e-05
socrates,14,0.0006578638221888069
solar,2,9.398054602697242e-05
sold,1,4.699027301348621e-05
sole,3,0.00014097081904045864
solicit,2,9.398054602697242e-05
solicitation,1,4.699027301348621e-05
solid,1,4.699027301348621e-05
solution,3,0.00014097081904045864
solve,1,4.699027301348621e-05
solves,1,4.699027301348621e-05
solving,1,4.699027301348621e-05
somebody,1,4.699027301348621e-05
somebodys,1,4.699027301348621e-05
something,76,0.003571260749024952
sometimes,10,0.0004699027301348621
somewhat,6,0.0002819416380809173
soon,14,0.0006578638221888069
sooner,5,0.00023495136506743105
sophistry,1,4.699027301348621e-05
sort,42,0.0019735914665664207
sorts,5,0.00023495136506743105
sought,4,0.00018796109205394484
soul,1,4.699027301348621e-05
souls,2,9.398054602697242e-05
sound,8,0.0003759221841078897
sounds,7,0.00032893191109440345
sour,1,4.699027301348621e-05
source,8,0.0003759221841078897
sources,3,0.00014097081904045864
south,1,4.699027301348621e-05
space,74,0.0034772802029979792
spacerelations,1,4.699027301348621e-05
spaces,11,0.0005168930031483483
spatial,3,0.00014097081904045864
speak,8,0.0003759221841078897
speaking,9,0.00042291245712137586
speakthat,1,4.699027301348621e-05
special,7,0.00032893191109440345
specially,1,4.699027301348621e-05
species,1,4.699027301348621e-05
specified,3,0.00014097081904045864
spectacles,1,4.699027301348621e-05
spectator,3,0.00014097081904045864
speculation,3,0.00014097081904045864
speculative,1,4.699027301348621e-05
speech,1,4.699027301348621e-05
sphere,2,9.398054602697242e-05
spinoza,3,0.00014097081904045864
spiritual,3,0.00014097081904045864
spite,11,0.0005168930031483483
spoke,1,4.699027301348621e-05
spoken,4,0.00018796109205394484
spoons,1,4.699027301348621e-05
sprang,1,4.699027301348621e-05
staff,1,4.699027301348621e-05
stage,4,0.00018796109205394484
stages,1,4.699027301348621e-05
stand,7,0.00032893191109440345
standing,2,9.398054602697242e-05
stands,6,0.0002819416380809173
start,9,0.00042291245712137586
started,1,4.699027301348621e-05
starting,2,9.398054602697242e-05
starts,1,4.699027301348621e-05
state,11,0.0005168930031483483
stated,6,0.0002819416380809173
statement,14,0.0006578638221888069
statements,6,0.0002819416380809173
states,25,0.0011747568253371553
states,1,4.699027301348621e-05
stating,2,9.398054602697242e-05
status,4,0.00018796109205394484
step,1,4.699027301348621e-05
still,23,0.0010807762793101827
stock,2,9.398054602697242e-05
stone,1,4.699027301348621e-05
stored,1,4.699027301348621e-05
straight,7,0.00032893191109440345
straightforward,1,4.699027301348621e-05
strange,5,0.00023495136506743105
strangeness,1,4.699027301348621e-05
stranger,1,4.699027301348621e-05
strangest,1,4.699027301348621e-05
strenuously,2,9.398054602697242e-05
strict,4,0.00018796109205394484
strictly,7,0.00032893191109440345
strife,2,9.398054602697242e-05
strike,1,4.699027301348621e-05
strikes,1,4.699027301348621e-05
striking,1,4.699027301348621e-05
strives,1,4.699027301348621e-05
striving,1,4.699027301348621e-05
strong,4,0.00018796109205394484
stronger,2,9.398054602697242e-05
strongly,2,9.398054602697242e-05
struck,1,4.699027301348621e-05
structure,1,4.699027301348621e-05
struggling,1,4.699027301348621e-05
struldbugs,1,4.699027301348621e-05
student,2,9.398054602697242e-05
students,4,0.00018796109205394484
studied,2,9.398054602697242e-05
studies,1,4.699027301348621e-05
study,12,0.0005638832761618346
subject,26,0.0012217470983506415
subjected,2,9.398054602697242e-05
subjective,3,0.00014097081904045864
subjects,3,0.00014097081904045864
sublime,1,4.699027301348621e-05
subscribe,1,4.699027301348621e-05
subsequent,1,4.699027301348621e-05
subsequently,1,4.699027301348621e-05
subsist,5,0.00023495136506743105
subsists,2,9.398054602697242e-05
substance,2,9.398054602697242e-05
substantives,5,0.00023495136506743105
subsumed,1,4.699027301348621e-05
subsumptions,1,4.699027301348621e-05
succeed,3,0.00014097081904045864
success,1,4.699027301348621e-05
successful,3,0.00014097081904045864
succession,2,9.398054602697242e-05
successively,1,4.699027301348621e-05
suchandsuch,3,0.00014097081904045864
suddenly,2,9.398054602697242e-05
suffering,1,4.699027301348621e-05
suffice,4,0.00018796109205394484
sufficed,1,4.699027301348621e-05
suffices,2,9.398054602697242e-05
sufficient,5,0.00023495136506743105
sufficiently,1,4.699027301348621e-05
suggest,1,4.699027301348621e-05
suggested,4,0.00018796109205394484
suggestion,1,4.699027301348621e-05
suggestions,1,4.699027301348621e-05
suggests,2,9.398054602697242e-05
suitable,2,9.398054602697242e-05
sum,3,0.00014097081904045864
sumtotal,1,4.699027301348621e-05
sun,31,0.0014566984634180726
sunrise,3,0.00014097081904045864
suns,1,4.699027301348621e-05
sunset,1,4.699027301348621e-05
supplied,1,4.699027301348621e-05
supplies,2,9.398054602697242e-05
supply,3,0.00014097081904045864
support,8,0.0003759221841078897
suppose,35,0.0016446595554720173
supposed,22,0.0010337860062966965
supposing,9,0.00042291245712137586
supposition,4,0.00018796109205394484
suprasensible,1,4.699027301348621e-05
sure,12,0.0005638832761618346
surface,2,9.398054602697242e-05
surprised,1,4.699027301348621e-05
surprising,3,0.00014097081904045864
surrender,1,4.699027301348621e-05
surrounded,1,4.699027301348621e-05
survey,4,0.00018796109205394484
surveys,1,4.699027301348621e-05
survive,1,4.699027301348621e-05
surviving,1,4.699027301348621e-05
suspect,2,9.398054602697242e-05
suspended,1,4.699027301348621e-05
swamp,1,4.699027301348621e-05
swans,4,0.00018796109205394484
sweet,1,4.699027301348621e-05
swift,1,4.699027301348621e-05
synonymous,1,4.699027301348621e-05
synthesis,2,9.398054602697242e-05
synthetic,3,0.00014097081904045864
system,12,0.0005638832761618346
systematic,2,9.398054602697242e-05
systematize,1,4.699027301348621e-05
systems,2,9.398054602697242e-05
systemsimilarly,1,4.699027301348621e-05
table,87,0.0040881537521733
tableand,1,4.699027301348621e-05
tableare,1,4.699027301348621e-05
tablecloth,1,4.699027301348621e-05
tableit,1,4.699027301348621e-05
tableits,1,4.699027301348621e-05
tables,2,9.398054602697242e-05
tactile,1,4.699027301348621e-05
take,23,0.0010807762793101827
taken,8,0.0003759221841078897
takes,2,9.398054602697242e-05
taking,6,0.0002819416380809173
tap,1,4.699027301348621e-05
task,1,4.699027301348621e-05
taste,4,0.00018796109205394484
tasting,1,4.699027301348621e-05
taught,1,4.699027301348621e-05
tautology,2,9.398054602697242e-05
tax,6,0.0002819416380809173
taxes,1,4.699027301348621e-05
teaching,2,9.398054602697242e-05
telegram,1,4.699027301348621e-05
tell,8,0.0003759221841078897
tells,8,0.0003759221841078897
temper,1,4.699027301348621e-05
temperaments,1,4.699027301348621e-05
tempted,1,4.699027301348621e-05
ten,1,4.699027301348621e-05
tend,2,9.398054602697242e-05
tendency,2,9.398054602697242e-05
tending,1,4.699027301348621e-05
tends,2,9.398054602697242e-05
tenet,1,4.699027301348621e-05
term,1,4.699027301348621e-05
terms,55,0.0025844650157417414
test,9,0.00042291245712137586
testimony,5,0.00023495136506743105
texts,1,4.699027301348621e-05
texture,1,4.699027301348621e-05
theletters,1,4.699027301348621e-05
thence,1,4.699027301348621e-05
theoretical,1,4.699027301348621e-05
theoretically,5,0.00023495136506743105
theories,3,0.00014097081904045864
theory,22,0.0010337860062966965
thereby,1,4.699027301348621e-05
therefore,71,0.0033363093839575207
theses,1,4.699027301348621e-05
thesis,1,4.699027301348621e-05
thing,73,0.003430289929984493
things,172,0.008082326958319628
think,35,0.0016446595554720173
thinking,11,0.0005168930031483483
thinks,2,9.398054602697242e-05
third,3,0.00014097081904045864
thisthat,1,4.699027301348621e-05
thoroughly,1,4.699027301348621e-05
though,50,0.0023495136506743106
thought,49,0.0023025233776608244
thoughts,18,0.0008458249142427517
thraldom,1,4.699027301348621e-05
three,14,0.0006578638221888069
throughout,2,9.398054602697242e-05
throw,1,4.699027301348621e-05
throws,1,4.699027301348621e-05
thunder,3,0.00014097081904045864
thus,146,0.006860579859968986
thwarting,1,4.699027301348621e-05
time,60,0.0028194163808091723
timeless,1,4.699027301348621e-05
timeorder,6,0.0002819416380809173
timerelations,1,4.699027301348621e-05
times,11,0.0005168930031483483
tincture,1,4.699027301348621e-05
title,1,4.699027301348621e-05
today,4,0.00018796109205394484
together,17,0.0007988346412292655
told,3,0.00014097081904045864
tolerably,1,4.699027301348621e-05
tomorrow,11,0.0005168930031483483
tongue,1,4.699027301348621e-05
took,1,4.699027301348621e-05
toothache,1,4.699027301348621e-05
topics,1,4.699027301348621e-05
total,1,4.699027301348621e-05
touch,14,0.0006578638221888069
touched,2,9.398054602697242e-05
touches,1,4.699027301348621e-05
touching,3,0.00014097081904045864
touchleaves,1,4.699027301348621e-05
towards,3,0.00014097081904045864
trademark,13,0.0006108735491753207
trademarkcopyright,1,4.699027301348621e-05
tradition,2,9.398054602697242e-05
traditional,1,4.699027301348621e-05
trains,1,4.699027301348621e-05
trammels,1,4.699027301348621e-05
transcribe,1,4.699027301348621e-05
transcription,1,4.699027301348621e-05
transfer,1,4.699027301348621e-05
transform,1,4.699027301348621e-05
transitory,1,4.699027301348621e-05
travel,3,0.00014097081904045864
travelled,2,9.398054602697242e-05
travels,1,4.699027301348621e-05
treated,1,4.699027301348621e-05
treating,1,4.699027301348621e-05
treatment,1,4.699027301348621e-05
tree,22,0.0010337860062966965
triangle,7,0.00032893191109440345
triangles,5,0.00023495136506743105
triangularity,2,9.398054602697242e-05
tries,1,4.699027301348621e-05
trifling,1,4.699027301348621e-05
trivial,4,0.00018796109205394484
trotting,1,4.699027301348621e-05
trouble,1,4.699027301348621e-05
troubled,1,4.699027301348621e-05
troubles,1,4.699027301348621e-05
true,136,0.006390677129834124
truism,4,0.00018796109205394484
truly,9,0.00042291245712137586
trust,2,9.398054602697242e-05
trusted,1,4.699027301348621e-05
trustworthiness,5,0.00023495136506743105
trustworthy,2,9.398054602697242e-05
truth,90,0.0042291245712137585
truths,52,0.002443494196701283
try,6,0.0002819416380809173
trying,1,4.699027301348621e-05
tuning,1,4.699027301348621e-05
turn,6,0.0002819416380809173
turning,1,4.699027301348621e-05
turns,2,9.398054602697242e-05
twice,1,4.699027301348621e-05
two,149,0.007001550679009445
twos,2,9.398054602697242e-05
type,1,4.699027301348621e-05
types,1,4.699027301348621e-05
typical,2,9.398054602697242e-05
tyranny,1,4.699027301348621e-05
ultimate,7,0.00032893191109440345
ultimately,5,0.00023495136506743105
unable,3,0.00014097081904045864
unaccustomed,1,4.699027301348621e-05
unaffected,1,4.699027301348621e-05
unalloyed,2,9.398054602697242e-05
unattainable,1,4.699027301348621e-05
uncertain,1,4.699027301348621e-05
uncertainty,3,0.00014097081904045864
unchangeable,2,9.398054602697242e-05
unchanged,1,4.699027301348621e-05
unchanging,1,4.699027301348621e-05
uncomfortable,1,4.699027301348621e-05
uncommon,1,4.699027301348621e-05
unconscious,1,4.699027301348621e-05
unconsciously,2,9.398054602697242e-05
undeniable,1,4.699027301348621e-05
undeniably,1,4.699027301348621e-05
underlie,1,4.699027301348621e-05
underlies,1,4.699027301348621e-05
underlying,2,9.398054602697242e-05
understand,21,0.0009867957332832104
understandin,1,4.699027301348621e-05
understanding,1,4.699027301348621e-05
understood,6,0.0002819416380809173
undertake,1,4.699027301348621e-05
undiminished,1,4.699027301348621e-05
undoubtedly,4,0.00018796109205394484
undue,1,4.699027301348621e-05
unduly,3,0.00014097081904045864
uneducated,1,4.699027301348621e-05
unenforceability,1,4.699027301348621e-05
unexamined,2,9.398054602697242e-05
unexpectedly,1,4.699027301348621e-05
unexperienced,1,4.699027301348621e-05
unfamiliar,2,9.398054602697242e-05
unhesitatingly,2,9.398054602697242e-05
uniform,2,9.398054602697242e-05
uniformities,3,0.00014097081904045864
uniformity,4,0.00018796109205394484
unimportant,1,4.699027301348621e-05
union,6,0.0002819416380809173
unionist,4,0.00018796109205394484
united,18,0.0008458249142427517
unites,1,4.699027301348621e-05
uniting,1,4.699027301348621e-05
unity,12,0.0005638832761618346
universal,31,0.0014566984634180726
universality,2,9.398054602697242e-05
universals,61,0.0028664066538226585
universe,31,0.0014566984634180726
university,1,4.699027301348621e-05
unknowable,3,0.00014097081904045864
unknown,3,0.00014097081904045864
unlearn,1,4.699027301348621e-05
unless,18,0.0008458249142427517
unlike,2,9.398054602697242e-05
unlink,1,4.699027301348621e-05
unnecessary,2,9.398054602697242e-05
unnecessary1,1,4.699027301348621e-05
unplausible,1,4.699027301348621e-05
unprotected,1,4.699027301348621e-05
unpublished,1,4.699027301348621e-05
unreal,2,9.398054602697242e-05
unreality,2,9.398054602697242e-05
unreasonable,2,9.398054602697242e-05
unreflectingly,1,4.699027301348621e-05
unreflective,1,4.699027301348621e-05
unsafe,1,4.699027301348621e-05
unsolicited,1,4.699027301348621e-05
unsolved,1,4.699027301348621e-05
unsound,1,4.699027301348621e-05
unsupported,1,4.699027301348621e-05
unsuspected,1,4.699027301348621e-05
untrue,3,0.00014097081904045864
unusual,1,4.699027301348621e-05
unwarrantable,1,4.699027301348621e-05
unwise,1,4.699027301348621e-05
updated,2,9.398054602697242e-05
upon,66,0.00310135801889009
upset,1,4.699027301348621e-05
upstairs,1,4.699027301348621e-05
urged,3,0.00014097081904045864
urges,1,4.699027301348621e-05
us,159,0.007471453409144307
usage,1,4.699027301348621e-05
use,27,0.0012687373713641276
used,16,0.0007518443682157794
useful,11,0.0005168930031483483
useless,3,0.00014097081904045864
user,3,0.00014097081904045864
using,8,0.0003759221841078897
usual,3,0.00014097081904045864
usually,9,0.00042291245712137586
ut,1,4.699027301348621e-05
utility,3,0.00014097081904045864
utter,2,9.398054602697242e-05
uttering,2,9.398054602697242e-05
utterly,2,9.398054602697242e-05
v,1,4.699027301348621e-05
vague,4,0.00018796109205394484
vagueness,1,4.699027301348621e-05
vaguer,1,4.699027301348621e-05
vain,1,4.699027301348621e-05
valid,10,0.0004699027301348621
validity,7,0.00032893191109440345
validly,4,0.00018796109205394484
valleys,1,4.699027301348621e-05
valuable,4,0.00018796109205394484
value,19,0.000892815187256238
valueperhaps,1,4.699027301348621e-05
valuethrough,1,4.699027301348621e-05
vanilla,2,9.398054602697242e-05
variable,1,4.699027301348621e-05
variations,1,4.699027301348621e-05
variety,1,4.699027301348621e-05
various,19,0.000892815187256238
variously,1,4.699027301348621e-05
vary,2,9.398054602697242e-05
varying,1,4.699027301348621e-05
vast,1,4.699027301348621e-05
veil,1,4.699027301348621e-05
verbs,7,0.00032893191109440345
verification,1,4.699027301348621e-05
version,1,4.699027301348621e-05
vi,3,0.00014097081904045864
view,51,0.0023965039236877967
viewed,2,9.398054602697242e-05
viewing,1,4.699027301348621e-05
views,5,0.00023495136506743105
viewwhich,1,4.699027301348621e-05
vii,2,9.398054602697242e-05
viii,1,4.699027301348621e-05
vindicate,1,4.699027301348621e-05
violates,1,4.699027301348621e-05
violent,1,4.699027301348621e-05
virtue,5,0.00023495136506743105
virtuous,1,4.699027301348621e-05
virus,1,4.699027301348621e-05
visit,2,9.398054602697242e-05
visual,2,9.398054602697242e-05
vital,2,9.398054602697242e-05
vitally,2,9.398054602697242e-05
vivid,2,9.398054602697242e-05
vividness,2,9.398054602697242e-05
voice,1,4.699027301348621e-05
voices,1,4.699027301348621e-05
void,1,4.699027301348621e-05
volume,1,4.699027301348621e-05
volunteer,1,4.699027301348621e-05
volunteers,5,0.00023495136506743105
votes,3,0.00014097081904045864
voyage,1,4.699027301348621e-05
waking,5,0.00023495136506743105
walk,1,4.699027301348621e-05
walks,1,4.699027301348621e-05
walled,1,4.699027301348621e-05
walls,1,4.699027301348621e-05
want,5,0.00023495136506743105
wants,1,4.699027301348621e-05
war,2,9.398054602697242e-05
warranties,3,0.00014097081904045864
warrants,1,4.699027301348621e-05
warranty,2,9.398054602697242e-05
waste,1,4.699027301348621e-05
waterloo,1,4.699027301348621e-05
wavemotion,6,0.0002819416380809173
wavemotions,4,0.00018796109205394484
waves,5,0.00023495136506743105
way,54,0.0025374747427282553
ways,6,0.0002819416380809173
wear,1,4.699027301348621e-05
wearing,1,4.699027301348621e-05
weather,1,4.699027301348621e-05
web,1,4.699027301348621e-05
website,4,0.00018796109205394484
weight,1,4.699027301348621e-05
well,19,0.000892815187256238
went,3,0.00014097081904045864
west,2,9.398054602697242e-05
whatever,40,0.0018796109205394484
whatsoever,2,9.398054602697242e-05
whence,1,4.699027301348621e-05
whenever,7,0.00032893191109440345
whereas,12,0.0005638832761618346
wherever,2,9.398054602697242e-05
whether,44,0.002067572012593393
white,16,0.0007518443682157794
whitehead,1,4.699027301348621e-05
whiteness,19,0.000892815187256238
whoever,1,4.699027301348621e-05
whole,41,0.0019266011935529345
wholly,17,0.0007988346412292655
whose,7,0.00032893191109440345
wide,3,0.00014097081904045864
widely,4,0.00018796109205394484
wider,2,9.398054602697242e-05
widespread,2,9.398054602697242e-05
widest,4,0.00018796109205394484
willing,1,4.699027301348621e-05
window,1,4.699027301348621e-05
wisdom,2,9.398054602697242e-05
wise,1,4.699027301348621e-05
wish,11,0.0005168930031483483
wishes,5,0.00023495136506743105
wissen,1,4.699027301348621e-05
within,14,0.0006578638221888069
without,46,0.0021615525586203654
wonder,3,0.00014097081904045864
wonderful,1,4.699027301348621e-05
wooden,1,4.699027301348621e-05
word,38,0.001785630374512476
words,14,0.0006578638221888069
wore,1,4.699027301348621e-05
work,50,0.0023495136506743106
worked,1,4.699027301348621e-05
working,1,4.699027301348621e-05
works,33,0.001550679009445045
world,80,0.0037592218410788967
worlds,4,0.00018796109205394484
worst,1,4.699027301348621e-05
worth,5,0.00023495136506743105
worthy,2,9.398054602697242e-05
would,86,0.004041163479159814
wrings,1,4.699027301348621e-05
writers,1,4.699027301348621e-05
writing,5,0.00023495136506743105
writings,2,9.398054602697242e-05
written,3,0.00014097081904045864
wrong,6,0.0002819416380809173
wrongly,3,0.00014097081904045864
wrung,2,9.398054602697242e-05
wwwgutenbergorg,5,0.00023495136506743105
wwwgutenbergorgcontact,1,4.699027301348621e-05
wwwgutenbergorgdonate,2,9.398054602697242e-05
wwwgutenbergorglicense,1,4.699027301348621e-05
x,1,4.699027301348621e-05
xi,2,9.398054602697242e-05
xii,1,4.699027301348621e-05
xiii,1,4.699027301348621e-05
xiv,1,4.699027301348621e-05
xv,1,4.699027301348621e-05
years,3,0.00014097081904045864
yes,2,9.398054602697242e-05
yesterday,4,0.00018796109205394484
yet,31,0.0014566984634180726
yield,1,4.699027301348621e-05
york,1,4.699027301348621e-05
asis,1,4.699027301348621e-05
defects,1,4.699027301348621e-05
information,1,4.699027301348621e-05
plain,2,9.398054602697242e-05
project,5,0.00023495136506743105
right,1,4.699027301348621e-05
